"loan_amnt","term","int_rate","emp_length","home_ownership","annual_inc","purpose","addr_state","dti","delinq_2yrs","revol_util","total_acc","bad_loan","longest_credit_length","verification_status"
12000,"36 months",11.99,6,"MORTGAGE",80000.0,"home_improvement","CA",7.85,0,53.90000000000001,21,0,25,"verified"
18000,"36 months",10.99,0,"MORTGAGE",110000.0,"debt_consolidation","PA",19.85,0,45.2,28,1,32,"not verified"
10000,"36 months",9.67,10,"MORTGAGE",80000.0,"debt_consolidation","CT",9.33,0,50.300000000000004,28,0,25,"not verified"
10000,"36 months",11.99,10,"MORTGAGE",40000.0,"debt_consolidation","SC",11.43,0,73.4,15,0,7,"not verified"
30700,"36 months",15.610000000000001,10,"MORTGAGE",70000.0,"credit_card","NV",24.5,0,79.30000000000001,26,0,13,"verified"
18000,"60 months",13.65,10,"RENT",88000.0,"debt_consolidation","MI",16.64,1,26.700000000000006,24,0,25,"verified"
11500,"60 months",20.490000000000002,6,"RENT",32000.0,"house","WA",22.990000000000002,0,85.9,11,1,15,"verified"
11000,"36 months",7.9,4,"MORTGAGE",67000.0,"credit_card","GA",7.68,0,40.7,27,0,12,"verified"
35000,"60 months",17.57,1,"MORTGAGE",95000.0,"debt_consolidation","CA",10.450000000000001,0,56.90000000000001,19,0,24,"verified"
16100,"60 months",20.490000000000002,6,"MORTGAGE",38500.0,"debt_consolidation","NY",14.280000000000001,0,39.7,16,0,10,"verified"
18000,"36 months",23.43,10,"RENT",77500.0,"credit_card","FL",28.46,0,97.3,26,1,22,"verified"
11200,"36 months",8.9,3,"RENT",65000.0,"credit_card","CA",14.530000000000001,1,55.0,18,0,8,"verified"
13500,"60 months",14.64,2,"RENT",47000.0,"credit_card","WI",25.03,0,84.10000000000001,21,0,16,"verified"
9000,"36 months",14.64,3,"RENT",31000.0,"debt_consolidation","CA",15.06,0,72.3,7,0,17,"verified"
6000,"36 months",15.610000000000001,5,"MORTGAGE",29000.0,"vacation","FL",29.64,0,60.0,32,0,20,"verified"
6100,"36 months",14.64,0,"OWN",52416.0,"credit_card","CA",8.49,0,28.1,44,1,11,"verified"
9725,"36 months",21.990000000000002,0,"RENT",40000.0,"debt_consolidation","NC",21.75,0,69.8,14,0,9,"verified"
3500,"36 months",19.47,6,"RENT",33280.0,"debt_consolidation","NH",11.83,0,73.9,7,0,6,"not verified"
8000,"36 months",19.47,8,"RENT",60000.0,"credit_card","DC",11.0,0,58.5,24,0,14,"not verified"
4000,"36 months",15.31,3,"MORTGAGE",30000.0,"small_business","TX",18.32,0,56.40000000000001,24,1,7,"verified"
21000,"36 months",13.65,,"MORTGAGE",56000.0,"debt_consolidation","MI",30.11,1,49.800000000000004,36,0,20,"verified"
25000,"36 months",12.99,10,"RENT",60000.0,"credit_card","OR",20.88,1,92.6,13,0,13,"verified"
30000,"36 months",7.9,8,"MORTGAGE",125000.0,"credit_card","TX",8.83,1,75.60000000000001,39,0,18,"verified"
6325,"36 months",15.610000000000001,8,"MORTGAGE",45000.0,"debt_consolidation","WI",7.92,0,53.0,30,0,14,"not verified"
10000,"36 months",7.9,4,"MORTGAGE",240000.0,"debt_consolidation","TX",8.42,0,22.8,59,0,22,"verified"
7000,"36 months",12.49,9,"RENT",90000.0,"debt_consolidation","TX",20.75,0,77.7,18,0,12,"not verified"
28000,"60 months",18.25,0,"RENT",131000.0,"credit_card","NC",20.700000000000003,0,64.3,35,0,8,"verified"
16800,"36 months",15.610000000000001,10,"MORTGAGE",51100.0,"debt_consolidation","UT",32.17,0,77.0,22,1,27,"verified"
28000,"36 months",24.5,10,"RENT",128000.0,"debt_consolidation","CA",8.28,0,58.40000000000001,32,0,11,"verified"
26350,"60 months",22.45,10,"MORTGAGE",75000.0,"credit_card","CO",14.94,0,85.0,21,0,10,"verified"
10000,"60 months",15.31,3,"RENT",35000.0,"debt_consolidation","TN",23.990000000000002,0,54.800000000000004,13,1,4,"verified"
7200,"36 months",15.610000000000001,3,"RENT",45000.0,"credit_card","NC",16.51,0,33.800000000000004,31,0,14,"not verified"
30000,"60 months",15.610000000000001,8,"MORTGAGE",65000.0,"credit_card","WA",29.96,1,70.7,38,0,17,"verified"
6000,"36 months",6.03,10,"OWN",46000.0,"credit_card","OK",11.46,0,8.8,40,0,28,"verified"
18900,"36 months",15.610000000000001,5,"RENT",50000.0,"debt_consolidation","MO",28.78,0,73.2,12,0,5,"verified"
8225,"36 months",15.31,10,"MORTGAGE",80000.0,"debt_consolidation","OH",4.64,0,78.10000000000001,17,0,24,"not verified"
10000,"36 months",18.92,3,"RENT",115000.0,"debt_consolidation","LA",13.09,0,86.30000000000001,13,1,6,"verified"
5925,"36 months",15.31,10,"MORTGAGE",85000.0,"debt_consolidation","TX",6.03,0,44.300000000000004,18,0,9,"verified"
18000,"36 months",15.31,7,"RENT",85000.0,"debt_consolidation","TX",10.56,0,73.10000000000001,13,0,32,"not verified"
5000,"36 months",13.65,7,"MORTGAGE",140000.0,"debt_consolidation","VA",2.52,0,43.0,43,0,17,"not verified"
12000,"36 months",16.59,10,"MORTGAGE",84640.0,"debt_consolidation","CA",27.59,0,76.7,44,0,14,"verified"
12000,"36 months",8.9,10,"RENT",90000.0,"debt_consolidation","WI",7.17,0,15.200000000000001,50,0,15,"not verified"
8000,"36 months",10.99,2,"RENT",49000.0,"debt_consolidation","UT",11.290000000000001,0,71.3,14,0,19,"not verified"
20000,"60 months",15.610000000000001,3,"MORTGAGE",127000.0,"debt_consolidation","NY",9.4,1,31.1,34,0,23,"verified"
14000,"60 months",18.92,4,"RENT",35000.0,"debt_consolidation","WI",11.49,0,74.9,16,0,16,"verified"
25000,"60 months",19.47,8,"OWN",80000.0,"debt_consolidation","TX",8.91,0,28.200000000000006,15,1,7,"verified"
9725,"36 months",17.57,,"RENT",24360.0,"debt_consolidation","MO",6.45,0,21.8,47,1,13,"verified"
28000,"60 months",15.610000000000001,10,"MORTGAGE",108000.0,"debt_consolidation","NY",14.96,0,33.800000000000004,27,0,20,"verified"
6400,"36 months",9.67,6,"RENT",89000.0,"debt_consolidation","TX",21.93,1,88.80000000000001,27,0,12,"not verified"
5500,"36 months",7.9,0,"RENT",85000.0,"car","CA",9.450000000000001,0,6.1000000000000005,27,0,8,"not verified"
10850,"60 months",18.25,0,"MORTGAGE",55000.0,"debt_consolidation","MI",22.900000000000002,1,43.2,36,0,20,"verified"
5000,"36 months",14.16,,"OWN",30720.0,"debt_consolidation","CA",17.07,1,58.6,28,0,34,"verified"
9600,"36 months",12.49,2,"RENT",25000.0,"credit_card","WI",27.650000000000002,3,41.1,51,0,10,"not verified"
10000,"36 months",12.99,,"OWN",28620.0,"debt_consolidation","CA",10.82,0,27.8,12,0,10,"verified"
31000,"36 months",15.610000000000001,2,"MORTGAGE",105000.0,"debt_consolidation","MD",23.04,2,76.0,23,1,19,"verified"
5500,"36 months",11.99,9,"MORTGAGE",150000.0,"home_improvement","CA",10.94,1,81.0,43,0,27,"verified"
8400,"36 months",22.45,10,"MORTGAGE",72421.0,"other","FL",21.45,0,60.40000000000001,26,0,17,"not verified"
24000,"36 months",7.62,3,"OWN",150000.0,"debt_consolidation","AZ",23.330000000000002,0,45.5,40,0,24,"verified"
12000,"36 months",10.99,10,"RENT",55000.0,"credit_card","FL",14.290000000000001,0,22.5,28,0,19,"verified"
24000,"60 months",14.64,10,"OWN",60000.0,"other","CA",10.64,0,20.3,14,1,16,"verified"
3600,"36 months",19.990000000000002,7,"MORTGAGE",33800.0,"debt_consolidation","TX",19.18,0,90.8,9,1,13,"not verified"
30000,"60 months",18.92,8,"MORTGAGE",76000.0,"debt_consolidation","CA",23.56,0,35.4,23,0,12,"verified"
6500,"36 months",8.9,0,"MORTGAGE",125000.0,"credit_card","CA",5.93,1,81.60000000000001,14,0,9,"verified"
2500,"36 months",14.64,6,"RENT",64176.0,"debt_consolidation","CA",6.34,0,19.700000000000006,23,0,14,"verified"
6800,"36 months",19.47,7,"MORTGAGE",34000.0,"debt_consolidation","GA",24.96,0,91.7,12,0,20,"verified"
1500,"36 months",14.64,1,"RENT",57500.0,"medical","CA",7.57,0,36.0,21,0,10,"not verified"
10000,"60 months",15.31,8,"MORTGAGE",78000.0,"debt_consolidation","WY",20.81,0,33.4,34,0,13,"verified"
3500,"36 months",12.49,,"RENT",46500.0,"debt_consolidation","AZ",14.43,0,43.300000000000004,35,0,26,"verified"
5525,"36 months",20.490000000000002,8,"RENT",40000.0,"major_purchase","UT",29.400000000000002,0,67.8,24,0,7,"not verified"
35000,"36 months",18.25,10,"MORTGAGE",109000.0,"debt_consolidation","NJ",32.7,0,73.9,44,1,21,"verified"
27500,"36 months",7.9,10,"MORTGAGE",150000.0,"debt_consolidation","CO",15.610000000000001,0,38.6,51,0,30,"verified"
12975,"36 months",18.92,10,"MORTGAGE",62000.0,"debt_consolidation","TX",22.44,0,69.5,33,0,23,"verified"
12000,"36 months",12.99,3,"MORTGAGE",102000.0,"debt_consolidation","TX",16.32,0,66.2,34,0,40,"verified"
22000,"60 months",18.92,10,"MORTGAGE",110000.0,"debt_consolidation","NY",16.79,0,53.40000000000001,38,0,18,"verified"
32350,"36 months",19.990000000000002,3,"RENT",120000.0,"debt_consolidation","CO",3.97,0,52.800000000000004,21,0,12,"verified"
12250,"60 months",23.43,2,"MORTGAGE",60000.0,"debt_consolidation","AL",17.400000000000002,0,24.400000000000002,22,0,15,"verified"
12000,"60 months",14.16,4,"MORTGAGE",72000.0,"credit_card","VA",33.99,0,83.9,20,0,14,"verified"
16375,"60 months",18.92,4,"MORTGAGE",60000.0,"debt_consolidation","CA",25.02,0,66.4,26,0,8,"verified"
16000,"36 months",14.16,3,"MORTGAGE",55000.0,"debt_consolidation","VT",18.13,1,59.800000000000004,37,0,18,"not verified"
19200,"36 months",8.9,10,"MORTGAGE",129000.0,"debt_consolidation","CA",29.330000000000002,0,51.5,54,0,21,"verified"
23900,"36 months",18.25,4,"MORTGAGE",140000.0,"home_improvement","AZ",8.64,0,68.0,34,0,30,"verified"
20500,"60 months",19.47,6,"MORTGAGE",64000.0,"debt_consolidation","MN",15.55,0,75.9,34,0,22,"verified"
10000,"60 months",14.64,0,"RENT",40000.0,"credit_card","MD",16.86,0,66.7,27,1,12,"verified"
15000,"36 months",10.99,10,"RENT",60000.0,"credit_card","NY",27.78,1,54.800000000000004,30,0,13,"verified"
10000,"36 months",12.99,2,"RENT",150000.0,"debt_consolidation","CO",14.22,4,70.7,25,1,25,"verified"
7550,"36 months",12.99,9,"MORTGAGE",42000.0,"debt_consolidation","WI",19.17,2,28.8,33,0,15,"verified"
20000,"60 months",16.59,10,"RENT",58000.0,"debt_consolidation","PA",18.27,0,23.400000000000002,23,0,12,"verified"
5650,"36 months",10.99,,"MORTGAGE",23000.0,"debt_consolidation","OK",14.67,0,27.400000000000002,30,0,29,"verified"
16500,"36 months",14.16,10,"MORTGAGE",54000.0,"debt_consolidation","AL",24.53,2,36.300000000000004,24,1,20,"verified"
28000,"60 months",15.610000000000001,1,"MORTGAGE",90000.0,"credit_card","TX",12.88,0,76.3,33,0,14,"verified"
20500,"36 months",21.990000000000002,10,"MORTGAGE",62000.0,"debt_consolidation","FL",25.38,0,39.6,27,0,15,"verified"
4000,"36 months",11.99,3,"RENT",12000.0,"debt_consolidation","CA",10.76,0,32.0,8,0,12,"verified"
12000,"60 months",18.25,10,"MORTGAGE",103404.0,"debt_consolidation","NY",21.18,5,81.30000000000001,33,0,25,"verified"
23075,"60 months",18.25,8,"MORTGAGE",55000.0,"debt_consolidation","NH",20.62,0,92.9,40,1,16,"verified"
16000,"36 months",6.03,1,"RENT",54000.0,"debt_consolidation","VA",5.51,0,16.900000000000002,35,0,10,"not verified"
25000,"36 months",13.65,3,"OWN",50000.0,"home_improvement","LA",4.32,0,10.600000000000001,19,0,30,"verified"
7000,"36 months",14.16,5,"MORTGAGE",36000.0,"debt_consolidation","IN",32.13,1,11.700000000000001,24,0,14,"verified"
20000,"60 months",14.64,10,"MORTGAGE",60000.0,"debt_consolidation","AZ",14.08,0,39.90000000000001,32,0,24,"verified"
12000,"60 months",17.57,10,"MORTGAGE",50000.0,"debt_consolidation","FL",18.61,0,46.5,48,0,30,"verified"
21000,"60 months",23.43,6,"RENT",120000.0,"debt_consolidation","VA",14.68,0,69.10000000000001,34,0,13,"verified"
9000,"60 months",17.57,10,"RENT",62000.0,"debt_consolidation","NC",17.19,0,27.700000000000006,28,0,26,"verified"
20000,"36 months",11.99,10,"MORTGAGE",105000.0,"debt_consolidation","OR",13.55,0,78.30000000000001,24,0,11,"verified"
6400,"36 months",15.31,6,"RENT",45000.0,"debt_consolidation","FL",34.36,0,73.3,19,1,19,"verified"
14400,"36 months",14.64,10,"OWN",75000.0,"debt_consolidation","KY",5.71,0,103.9,14,0,15,"verified"
7000,"36 months",12.49,2,"MORTGAGE",45000.0,"debt_consolidation","NY",15.200000000000001,3,77.10000000000001,14,0,13,"not verified"
25200,"36 months",14.16,3,"RENT",55000.0,"credit_card","NC",15.26,1,25.6,14,0,7,"verified"
3700,"36 months",18.92,2,"RENT",38000.0,"debt_consolidation","NC",17.09,0,54.2,16,0,13,"verified"
11100,"36 months",12.49,10,"MORTGAGE",140000.0,"debt_consolidation","OR",11.450000000000001,0,34.800000000000004,30,0,21,"not verified"
21925,"60 months",18.92,10,"RENT",56000.0,"debt_consolidation","NJ",15.56,0,17.6,29,1,16,"verified"
20000,"36 months",12.49,8,"MORTGAGE",222395.0,"small_business","NC",2.0,0,60.300000000000004,35,0,10,"verified"
7000,"36 months",18.92,10,"RENT",74000.0,"debt_consolidation","CA",10.61,0,58.1,19,0,16,"verified"
6000,"36 months",11.99,2,"MORTGAGE",39000.0,"debt_consolidation","WI",16.55,0,18.3,35,0,28,"verified"
6250,"36 months",14.64,7,"MORTGAGE",58500.0,"debt_consolidation","CT",27.45,0,72.5,13,0,9,"verified"
10000,"36 months",7.9,5,"MORTGAGE",60000.0,"debt_consolidation","CA",22.8,0,81.2,11,0,8,"verified"
12000,"36 months",14.64,2,"RENT",56000.0,"credit_card","MD",12.82,0,21.900000000000002,8,1,8,"not verified"
30000,"60 months",19.47,8,"RENT",77000.0,"credit_card","MN",15.11,0,68.0,20,0,27,"verified"
3600,"36 months",14.64,0,"OWN",37440.0,"debt_consolidation","CA",29.01,0,25.900000000000002,41,1,11,"not verified"
16825,"60 months",19.990000000000002,10,"RENT",47000.0,"debt_consolidation","OK",27.45,0,74.10000000000001,12,1,21,"verified"
20000,"36 months",7.9,6,"RENT",70000.0,"debt_consolidation","CA",21.62,0,54.0,30,0,29,"verified"
28500,"36 months",11.99,10,"MORTGAGE",240000.0,"debt_consolidation","NJ",6.87,0,67.2,26,0,17,"verified"
20000,"60 months",15.610000000000001,10,"MORTGAGE",62000.0,"credit_card","OH",24.39,0,90.5,23,0,12,"verified"
30000,"60 months",18.25,10,"RENT",545000.0,"debt_consolidation","NY",12.58,0,50.7,53,0,43,"verified"
5000,"36 months",9.67,3,"RENT",28000.0,"credit_card","NY",12.64,0,47.1,16,0,4,"not verified"
15000,"36 months",17.57,10,"RENT",125000.0,"debt_consolidation","IL",4.9,1,63.300000000000004,33,0,27,"not verified"
12500,"60 months",19.47,8,"MORTGAGE",62400.0,"credit_card","NY",21.67,0,68.60000000000001,35,0,12,"verified"
15375,"36 months",20.490000000000002,2,"MORTGAGE",60000.0,"debt_consolidation","OK",9.58,1,61.800000000000004,25,0,15,"verified"
4000,"36 months",12.99,8,"RENT",50000.0,"debt_consolidation","NY",18.48,0,64.7,16,0,16,"not verified"
20000,"36 months",7.62,10,"MORTGAGE",46000.0,"home_improvement","SD",13.98,0,76.0,19,0,15,"verified"
12000,"36 months",12.49,10,"MORTGAGE",85000.0,"debt_consolidation","WY",27.810000000000002,0,18.1,52,0,16,"verified"
16000,"36 months",6.62,4,"MORTGAGE",109000.0,"debt_consolidation","DC",5.64,0,45.5,25,0,14,"not verified"
20000,"60 months",16.59,2,"MORTGAGE",100000.0,"debt_consolidation","SC",15.72,0,34.0,24,0,12,"verified"
21000,"60 months",20.490000000000002,5,"MORTGAGE",115000.0,"debt_consolidation","TN",16.96,0,82.80000000000001,30,0,11,"verified"
18000,"36 months",15.31,3,"MORTGAGE",70000.0,"debt_consolidation","OR",24.1,0,37.0,43,0,13,"not verified"
9125,"36 months",24.5,6,"RENT",51300.0,"debt_consolidation","CA",5.05,0,30.900000000000002,8,1,15,"not verified"
6000,"36 months",11.99,6,"RENT",35000.0,"debt_consolidation","NY",16.02,2,57.5,18,1,9,"not verified"
14900,"60 months",21.18,10,"RENT",60000.0,"debt_consolidation","CA",26.8,0,88.80000000000001,13,0,18,"verified"
34750,"36 months",13.65,2,"RENT",140000.0,"debt_consolidation","CA",11.67,0,26.8,12,1,10,"verified"
7925,"36 months",18.25,1,"RENT",61000.0,"small_business","FL",13.48,0,32.4,12,1,6,"verified"
17000,"60 months",17.57,8,"MORTGAGE",57000.0,"credit_card","NJ",16.76,0,18.6,16,1,19,"verified"
35000,"36 months",15.31,5,"RENT",133533.0,"debt_consolidation","CA",6.42,0,30.6,14,0,8,"verified"
35000,"60 months",20.490000000000002,6,"MORTGAGE",161000.0,"debt_consolidation","MD",22.56,1,60.800000000000004,23,0,29,"verified"
5050,"36 months",24.5,7,"RENT",23700.0,"debt_consolidation","NM",32.2,0,94.7,9,1,10,"verified"
25000,"36 months",10.99,1,"RENT",90000.0,"debt_consolidation","CA",19.61,0,39.5,35,0,14,"verified"
14975,"60 months",15.610000000000001,10,"RENT",65000.0,"debt_consolidation","NJ",17.01,0,58.5,11,0,20,"verified"
25000,"36 months",8.9,1,"MORTGAGE",65000.0,"credit_card","IN",25.830000000000002,0,28.8,47,0,35,"verified"
6000,"36 months",15.610000000000001,0,"RENT",61500.0,"debt_consolidation","CA",32.86,0,54.800000000000004,49,1,11,"verified"
35000,"36 months",15.31,5,"OWN",91000.0,"debt_consolidation","AZ",9.72,0,89.10000000000001,16,0,14,"verified"
17000,"36 months",8.9,6,"RENT",75000.0,"credit_card","NY",15.35,0,57.7,16,0,17,"not verified"
15600,"60 months",15.31,6,"MORTGAGE",60000.0,"debt_consolidation","MN",5.44,0,66.10000000000001,31,0,17,"verified"
20000,"36 months",7.9,6,"MORTGAGE",123000.0,"debt_consolidation","CA",3.88,0,28.700000000000006,38,0,30,"verified"
21000,"60 months",15.610000000000001,10,"MORTGAGE",89319.66,"credit_card","FL",16.65,0,84.0,40,0,32,"verified"
18000,"36 months",11.99,8,"MORTGAGE",52000.0,"debt_consolidation","IL",11.790000000000001,0,39.5,18,0,10,"not verified"
30000,"36 months",14.64,10,"MORTGAGE",153000.0,"debt_consolidation","NY",2.9000000000000004,3,91.5,21,0,22,"verified"
20000,"36 months",10.99,7,"MORTGAGE",80000.0,"debt_consolidation","WA",31.55,0,89.9,30,0,26,"verified"
15350,"36 months",15.610000000000001,0,"RENT",48000.0,"debt_consolidation","CA",20.75,1,83.60000000000001,25,1,15,"verified"
20000,"36 months",16.59,10,"MORTGAGE",70000.0,"debt_consolidation","MA",6.19,0,73.2,24,1,11,"verified"
35000,"36 months",12.99,10,"MORTGAGE",104911.0,"debt_consolidation","DC",21.69,0,34.2,63,0,11,"verified"
21200,"36 months",10.99,10,"MORTGAGE",75000.0,"debt_consolidation","MI",23.82,0,29.0,41,0,16,"verified"
6000,"36 months",8.9,9,"MORTGAGE",67000.0,"credit_card","TX",24.16,1,55.6,54,0,11,"verified"
8200,"36 months",19.47,5,"MORTGAGE",78000.0,"debt_consolidation","NJ",2.78,0,51.300000000000004,26,0,13,"verified"
8225,"36 months",11.99,1,"RENT",125000.0,"debt_consolidation","NY",4.2,2,63.2,14,0,15,"not verified"
35000,"36 months",19.47,9,"MORTGAGE",110000.0,"debt_consolidation","WA",3.6,0,58.300000000000004,30,0,13,"verified"
18000,"60 months",18.25,5,"RENT",75000.0,"debt_consolidation","IL",7.54,0,2.8000000000000003,17,1,15,"verified"
10800,"36 months",19.47,0,"MORTGAGE",37500.0,"debt_consolidation","OH",21.34,0,49.0,19,1,13,"verified"
23000,"60 months",12.99,10,"MORTGAGE",60000.0,"credit_card","NC",29.94,0,42.300000000000004,34,0,18,"verified"
11500,"36 months",16.59,3,"MORTGAGE",48000.0,"home_improvement","PA",30.85,0,25.5,16,0,26,"verified"
19200,"36 months",7.9,8,"RENT",60000.0,"major_purchase","MN",0.8,0,0.6000000000000001,4,0,20,"not verified"
21000,"60 months",15.31,10,"MORTGAGE",50000.0,"credit_card","OH",27.75,0,89.2,18,0,20,"verified"
15000,"36 months",11.99,0,"MORTGAGE",55000.0,"debt_consolidation","CA",19.36,0,85.30000000000001,19,0,17,"verified"
16000,"36 months",12.99,1,"RENT",87550.0,"debt_consolidation","TX",23.11,0,33.0,46,0,17,"verified"
15825,"36 months",15.610000000000001,10,"MORTGAGE",84000.0,"medical","TX",6.34,0,36.5,13,1,26,"verified"
21000,"36 months",7.9,10,"MORTGAGE",92300.0,"debt_consolidation","CA",11.290000000000001,0,19.8,36,0,27,"verified"
6600,"36 months",18.92,6,"MORTGAGE",38000.0,"debt_consolidation","CO",22.41,0,49.0,20,0,10,"verified"
8000,"36 months",9.67,9,"MORTGAGE",63000.0,"credit_card","CA",16.91,0,36.2,24,0,21,"verified"
20000,"36 months",7.9,5,"MORTGAGE",50000.0,"credit_card","OR",18.63,1,41.1,32,0,18,"verified"
2800,"36 months",14.64,10,"MORTGAGE",49500.0,"debt_consolidation","OR",22.55,0,88.2,28,0,23,"verified"
30000,"60 months",21.990000000000002,10,"MORTGAGE",105000.0,"house","NJ",4.17,0,59.300000000000004,25,0,14,"verified"
10000,"36 months",17.57,4,"MORTGAGE",70000.0,"debt_consolidation","TX",17.67,3,95.1,20,0,29,"verified"
8000,"36 months",7.9,4,"MORTGAGE",83000.0,"debt_consolidation","CA",16.57,0,47.300000000000004,28,0,20,"not verified"
20225,"60 months",17.57,7,"RENT",102258.0,"debt_consolidation","CA",8.02,0,48.40000000000001,17,0,15,"verified"
8500,"36 months",14.16,6,"RENT",90000.0,"debt_consolidation","CA",20.71,0,77.30000000000001,16,0,14,"verified"
3000,"36 months",10.99,1,"RENT",85000.0,"credit_card","MT",11.66,0,73.10000000000001,25,0,14,"not verified"
24000,"36 months",7.9,9,"MORTGAGE",150000.0,"debt_consolidation","CA",14.36,0,23.0,32,0,36,"verified"
10000,"36 months",10.99,10,"OWN",130000.0,"debt_consolidation","CA",2.87,0,47.7,28,0,24,"verified"
15000,"36 months",10.99,9,"RENT",175000.0,"credit_card","NY",10.35,0,66.2,21,0,23,"not verified"
7500,"36 months",7.62,1,"RENT",54500.0,"debt_consolidation","MA",16.8,0,16.3,23,0,17,"not verified"
31575,"60 months",18.92,,"MORTGAGE",75356.0,"debt_consolidation","CA",20.1,0,69.10000000000001,30,0,46,"verified"
16000,"36 months",10.99,,"MORTGAGE",75000.0,"credit_card","TX",14.06,2,90.7,17,1,15,"verified"
21000,"36 months",7.9,9,"MORTGAGE",85000.0,"debt_consolidation","OH",18.61,0,27.8,37,0,8,"verified"
10200,"36 months",11.99,3,"OWN",55000.0,"debt_consolidation","LA",24.310000000000002,0,56.90000000000001,17,0,13,"not verified"
